"Commit","CommitHash","Date","Author","Subject","Area","File","Added","Deleted"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/Cards/Card_SmallTalk.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/Cards/Card_ThreatAudit.asset","34","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/Cards/Card_ThreatAudit.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/Cards/Card_Transfer.asset","34","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/Cards/Card_Transfer.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/{MemoTemplates.meta => ClaimTemplates.meta}","0","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/{MemoTemplates => ClaimTemplates}/.gitkeep","0","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/data_breach.asset","55","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/data_breach.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/medical_expense.asset","55","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/medical_expense.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/property_damage.asset","55","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/property_damage.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/spectral_hazard.asset","55","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/spectral_hazard.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/temporal_incident.asset","55","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/temporal_incident.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/void_adjacent.asset","55","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/void_adjacent.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/workplace_injury.asset","55","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/workplace_injury.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/wrongful_termination.asset","55","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/ClaimTemplates/wrongful_termination.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/Moral.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/Moral/Dilemma_ 1.asset","32","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/Moral/Dilemma_ 1.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/Moral/Dilemma_ 2.asset","31","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/Moral/Dilemma_ 2.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/Moral/Dilemma_ 3.asset","31","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/Moral/Dilemma_ 3.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/Moral/Dilemma_ 4.asset","32","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/Moral/Dilemma_ 4.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/Moral/Dilemma_ 5.asset","31","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/Moral/Dilemma_ 5.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/Moral/Dilemma_.asset","32","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/Moral/Dilemma_.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/broken_printer.asset","25","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/broken_printer.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/clock.asset","25","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/clock.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/coffee_mug.asset","25","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/coffee_mug.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/desk_lamp.asset","25","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/desk_lamp.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/desktop_fan.asset","25","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/desktop_fan.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/filing_cabinet.asset","25","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/filing_cabinet.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/inbox_tray.asset","25","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/inbox_tray.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/motivational_poster.asset","25","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/motivational_poster.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/paper_weight.asset","25","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/paper_weight.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/paperclip.asset","25","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/paperclip.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/post_it_note.asset","25","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/post_it_note.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/red_tape.asset","25","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/red_tape.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/rubber_stamp.asset","25","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/rubber_stamp.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/shredder.asset","25","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/shredder.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/stapler.asset","25","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Assets","Assets/_Project/ScriptableObjects/OfficeSuppplies/stapler.asset.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Archetypes","Assets/_Project/Scripts/Archetypes/Archetypes/TheHRRep.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Archetypes","Assets/_Project/Scripts/Archetypes/Archetypes/TheIntern.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Archetypes","Assets/_Project/Scripts/Archetypes/Archetypes/TheWhistleblower.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Audio","Assets/_Project/Scripts/Audio/BinauralStressEngine.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Audio","Assets/_Project/Scripts/Audio/FMODManager.cs","1","6"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Audio","Assets/_Project/Scripts/Audio/FMODManager.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Audio","Assets/_Project/Scripts/Audio/StressCrescendo.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Core","Assets/_Project/Scripts/Core/ComplianceVows.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Core","Assets/_Project/Scripts/Core/ComplianceVows/ClickCostInterceptor.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Core","Assets/_Project/Scripts/Core/ComplianceVows/ComplianceVowSystem.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Core","Assets/_Project/Scripts/Core/ComplianceVows/InternCompanion.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Core","Assets/_Project/Scripts/Core/MilestoneTracker.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Core","Assets/_Project/Scripts/Core/PersonalExpenseGenerator.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Core","Assets/_Project/Scripts/Core/SeedSerializer.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Editor.meta","Assets/_Project/Scripts/Editor.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Editor","Assets/_Project/Scripts/Editor/CardButtonPrefabRebuilder.cs","164","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Editor","Assets/_Project/Scripts/Editor/CardButtonPrefabRebuilder.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Editor","Assets/_Project/Scripts/Editor/MissingScriptCleaner.cs","96","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Editor","Assets/_Project/Scripts/Editor/MissingScriptCleaner.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Editor","Assets/_Project/Scripts/Editor/ShiftSceneAutoLayout.cs","601","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Editor","Assets/_Project/Scripts/Editor/ShiftSceneAutoLayout.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Editor","Assets/_Project/Scripts/Editor/ShiftSceneFixer.cs","583","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Editor","Assets/_Project/Scripts/Editor/ShiftSceneFixer.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Editor","Assets/_Project/Scripts/Editor/UpdateTierUISetup.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Encounter.meta","Assets/_Project/Scripts/Encounter.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Encounter","Assets/_Project/Scripts/Encounter/EncounterManager.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Encounter","Assets/_Project/Scripts/Encounter/ProceduralClientGenerator.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Leaderboard.meta","Assets/_Project/Scripts/Leaderboard.meta","8","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Leaderboard","Assets/_Project/Scripts/Leaderboard/ILeaderboardProvider.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Leaderboard","Assets/_Project/Scripts/Leaderboard/LeaderboardManager.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Leaderboard","Assets/_Project/Scripts/Leaderboard/PlayFabLeaderboardProvider.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/Leaderboard","Assets/_Project/Scripts/Leaderboard/SteamLeaderboardProvider.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/UI","Assets/_Project/Scripts/UI/CardButtonView.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/UI","Assets/_Project/Scripts/UI/CardHandView.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/UI","Assets/_Project/Scripts/UI/ClaimPanelView.cs","1","1"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/UI","Assets/_Project/Scripts/UI/ClaimPanelView.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/UI","Assets/_Project/Scripts/UI/ClientView.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/UI","Assets/_Project/Scripts/UI/ConspiracyBoardUI.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/UI","Assets/_Project/Scripts/UI/CorpOSWindowManager.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/UI","Assets/_Project/Scripts/UI/EntropyManager.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/UI","Assets/_Project/Scripts/UI/EntropyManagerDriver.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/UI","Assets/_Project/Scripts/UI/EnvironmentalDistortion.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/UI","Assets/_Project/Scripts/UI/FormCorruption/FormCorruptionEffect.cs","2","2"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/UI","Assets/_Project/Scripts/UI/FormCorruption/FormCorruptionEffect.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/UI","Assets/_Project/Scripts/UI/FugueInputRandomizer.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/UI","Assets/_Project/Scripts/UI/InternalAuditMetaHubUI.cs","13","1"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/UI","Assets/_Project/Scripts/UI/InternalAuditMetaHubUI.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/UI","Assets/_Project/Scripts/UI/MainMenuController.cs","165","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/UI","Assets/_Project/Scripts/UI/MainMenuController.cs.meta","11","0"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Scripts/UI","Assets/_Project/Scripts/UI/PassiveAggressiveUIController.cs","16","1"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Packages","Packages/manifest.json","1","2"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","Packages","Packages/packages-lock.json","1","33"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","ProjectSettings","ProjectSettings/EditorBuildSettings.asset","13","1"
"ac1f868","ac1f868abe4a527b8434deb10da3da5aff98a385","2026-04-26","satyrogle","Editor tools + UI wiring + scene/asset commit","ProjectSettings","ProjectSettings/SceneTemplateSettings.json","121","0"
"27cbb7f","27cbb7f70e52cb7e7aa9bfc1661b3c0fa516404f","2026-04-12","satyrogle","chore: configure Unity ignores and Git LFS tracking",".gitattributes",".gitattributes","5","0"
"e0d7801","e0d78012d95d3c33dc784cf0218ad85ec7847494","2026-04-08","satyrogle","Ship Tier + Update Tier completion: Sprints A-E","Scripts/Archetypes","Assets/_Project/Scripts/Archetypes/Archetypes/TheWhistleblower.cs","3","0"
"e0d7801","e0d78012d95d3c33dc784cf0218ad85ec7847494","2026-04-08","satyrogle","Ship Tier + Update Tier completion: Sprints A-E","Scripts/Audio","Assets/_Project/Scripts/Audio/BinauralStressEngine.cs","92","0"
"e0d7801","e0d78012d95d3c33dc784cf0218ad85ec7847494","2026-04-08","satyrogle","Ship Tier + Update Tier completion: Sprints A-E","Scripts/Audio","Assets/_Project/Scripts/Audio/FMODManager.cs","125","0"
"e0d7801","e0d78012d95d3c33dc784cf0218ad85ec7847494","2026-04-08","satyrogle","Ship Tier + Update Tier completion: Sprints A-E","Scripts/Audio","Assets/_Project/Scripts/Audio/StressCrescendo.cs","100","0"
